Bank_id,Year,Net_interest_income,roa,dep_ratio,prov_npa,total_staff,inflation,roa_risk,nii_opinc,loanratio,equityratio,log_ta,tagr,gdp_grth,gfce,roa_risk_5yr,govt_exp,repo,hhi_nii,diverse
73,2015,29.79,3.56,30.06,,14,6.65,1.699348,109.4416,59.17661,32.52111,6.116973,,7.99625,10.4283,2.146174,13,8,0.796495,-15001.06
73,2016,28,5.59,42.76,0,14,4.91,2.668359,103.0548,46.15017,47.14994,5.872343,-24.463,8.25631,10.3085,2.207228,12.8,6.75,0.927734,-14284.96
73,2017,28.21,3.97,32.06,,15,4.95,1.89506,108.709,57.07927,48.83789,5.927406,5.5063,6.79538,10.7672,1.567566,12.53,6.25,0.934184,-16240.57
73,2018,32.01,3.58,27.01,,19,3.33,1.708895,104.6078,66.64106,31.34288,6.45815,53.0744,6.53299,10.7885,1.413574,12.2,6,0.86479,-15416.8
73,2019,35.46,3.73,28.95,,19,3.95,1.780497,92.48826,54.03174,66.96761,6.388192,-6.9958,4.04155,11.228,1.472801,13.21,6.5,0.793154,-13978.4
73,2020,23.57,2.79,27.46,,29,3.72,1.331793,45.40551,53.91037,43.55322,6.881227,49.3035,-7.96461,12.6008,1.10164,17.6,5.25,0.900913,-13132.03
74,2005,6.22,2.13,24.13,-0.72,52,3.77,2.303531,40.57404,58.58009,36.0579,6.120825,-76.0402,7.92343,10.3661,0.9968701,13.69,6,0.659924,-14321.69
74,2006,7.86,0.88,25.26,-1.36,75,4.25,0.9516937,34.62555,60.42185,67.96537,6.296833,17.6008,8.06073,9.80247,0.4118524,13.58,6.5,0.571083,-12310.99
74,2007,13.47,1.3,13.01,-0.06,83,5.8,1.405911,33.0309,68.73132,40.82907,6.838759,54.1926,7.66082,9.86212,0.6084183,14.29,7,0.516669,-12970.93
74,2008,19.61,1.96,36.49,,95,6.37,2.119681,28.51534,69.91301,32.7629,7.111006,27.2247,3.0867,10.5385,0.9173077,15.7,7,0.517071,-12633.19
74,2009,38.13,2.43,52.55,-0.22,113,8.35,2.627972,29.11576,51.2544,34.08167,7.688694,57.7688,7.86189,11.4597,1.137274,15.82,5,0.549291,-10555.66
74,2010,37.26,0.89,55.2,-0.02,126,10.88,0.9625083,41.58946,50.30012,35.52772,7.674366,-1.4328,8.49758,11.0076,0.4165325,15.38,4.25,0.510262,-13784.77
74,2011,67.31,2.37,17.03,,158,11.99,2.563084,40.14194,63.85801,82.18474,8.278834,60.4468,5.24131,11.0845,1.428773,14.93,6.5,0.50364,-10086.93
74,2012,107.46,4,12.53,-0.36,174,8.86,4.32588,32.67751,66.72485,63.61868,8.588155,30.9321,5.45639,10.6839,2.411432,14.18,8.5,0.505367,-8717.55
74,2013,95.91,3.9,22.87,31.3,197,9.31,4.217733,21.64474,72.40353,47.0679,8.93884,35.0685,6.38611,10.2952,2.351146,13.88,7.9,0.522226,-9656.841
74,2014,33.47,2.46,18.9,4.7,262,11.06,2.660416,6.851867,69.68278,36.91413,9.236299,29.7459,7.41023,10.4409,1.48303,13.34,7.75,2.17417,-14472.2
74,2015,-0.91,1.79,25.88,24.84,299,6.65,1.935831,-0.1686216,60.36004,35.62865,9.317089,,7.99625,10.4283,1.079116,13,8,8698.54,-17427.22
74,2016,68.76,2.09,36.52,-60.84,347,4.91,2.260272,11.02135,63.5647,28.96524,9.588587,,8.25631,10.3085,0.8252426,12.8,6.75,0.880332,-15293.57
74,2017,71.84,1.15,47.06,,355,4.95,1.24369,10.64217,59.26011,33.87947,9.470422,-11.8165,6.79538,10.7672,0.4540809,12.53,6.25,1.08039,-15926.98
74,2018,157.97,1.41,38.26,,355,3.33,1.524873,21.72185,65.24608,33.6938,9.519718,4.9296,6.53299,10.7885,0.5567426,12.2,6,0.507627,-13128.48
74,2019,133.93,1.25,40.3,,332,3.95,1.351838,16.00196,65.85242,28.25132,9.737898,21.818,4.04155,11.228,0.4935662,13.21,6.5,0.514464,-13616.88
74,2020,322.05,2.04,65.39,,325,3.72,2.206199,25.62807,42.44217,23.39626,10.00714,26.9242,-7.96461,12.6008,0.8055,17.6,5.25,0.62232,-9735.486
75,2005,57.31,0.93,46.89,-0.6,156,3.77,1.461589,71.19255,49.22359,32.47809,7.034696,-297.244,7.92343,10.3661,0.4352531,13.69,6,0.565894,-10086.35
75,2006,36.16,0.02,41.17,-0.7,159,4.25,0.031432,49.55461,54.25648,31.24587,7.552164,51.7468,8.06073,9.80247,0.0093603,13.58,6.5,0.362918,-14178.65
75,2007,49.17,2.11,39.95,-0.22,132,5.8,3.316079,36.46273,66.07918,26.70712,7.784906,23.2742,7.66082,9.86212,0.9875097,14.29,7,0.367618,-10255.52
75,2008,42.65,2.4,37.91,-0.48,137,6.37,3.771844,18.88254,65.91647,32.57295,8.160516,37.561,3.0867,10.5385,1.123234,15.7,7,0.481924,-9293.571
75,2009,62.71,1.49,45.66,1.25,95,8.35,2.341686,18.59286,65.7955,26.56635,8.422089,26.1573,7.86189,11.4597,0.697341,15.82,5,0.503976,-9087.677
75,2010,77.34,1.31,39.27,-0.82,180,10.88,2.058798,27.33055,59.76901,41.18937,8.630724,20.8635,8.49758,11.0076,0.6130984,15.38,4.25,0.46725,-8956.889
75,2011,81.39,1.64,23.8,-0.04,223,11.99,2.577426,24.97468,75.7669,42.02673,8.846782,21.6058,5.24131,11.0845,0.9886869,14.93,6.5,0.499709,-9866.186
75,2013,173.3,2.06,31.49,0.48,328,9.31,3.237499,20.96743,51.94255,25.83849,9.485506,63.8724,6.38611,10.2952,1.241887,13.88,7.9,0.394008,-10321.62
75,2014,228.7,1.24,31.23,0.8,381,11.06,1.948786,22.92732,37.7273,23.18137,9.646065,16.0559,7.41023,10.4409,0.7475438,13.34,7.75,0.370469,-9587.131
75,2015,265.33,1.26,36.71,53.09,400,6.65,1.980218,22.68999,34.196,22.8064,9.719819,7.3754,7.99625,10.4283,0.7596009,13,8,0.340671,-9813.514
75,2016,286.31,1.04,43.57,45.97,408,4.91,1.634466,22.64108,39.3307,20.75213,9.862897,14.3078,8.25631,10.3085,0.410647,12.8,6.75,0.427824,-9747.556
75,2017,392.36,2.61,56.68,9.71,406,4.95,4.10188,27.40001,46.43774,22.60158,9.902699,,6.79538,10.7672,1.030566,12.53,6.25,0.350581,-8873.499
75,2018,315.08,1.42,44.79,12.38,403,3.33,2.231674,23.78896,36.58648,20.15849,10.0841,,6.53299,10.7885,0.5606912,12.2,6,0.598419,-9670.052
75,2019,388.35,1.62,52.15,47.38,413,3.95,2.545995,24.16209,39.46353,17.08462,10.32621,24.211,4.04155,11.228,0.6396618,13.21,6.5,0.571021,-9335.676
75,2020,389.9,1.63,52.33,-70,432,3.72,2.561711,21.92112,35.40733,15.12261,10.53009,20.388,-7.96461,12.6008,0.6436103,17.6,5.25,0.492521,-9794.311
76,2005,9.41,1.25,88.87,0.05,614,3.77,1.916665,16.33964,34.58681,7.232368,6.956679,-357.341,7.92343,10.3661,0.5850176,13.69,6,0.410925,-16576.63
76,2006,12.75,1.06,85.14,,624,4.25,1.625332,18.70324,45.66829,8.530974,7.186462,22.9783,8.06073,9.80247,0.4960949,13.58,6.5,0.397964,-18593.82
76,2007,4.56,1.26,86.74,,662,5.8,1.931998,4.859335,46.57486,7.313659,7.44254,25.6078,7.66082,9.86212,0.5896978,14.29,7,3.21802,-17244.98
76,2008,7.54,1.51,86.93,,667,6.37,2.315331,5.236838,48.31411,7.072822,7.630048,18.7508,3.0867,10.5385,0.7067013,15.7,7,1.23894,-13753.38
76,2009,10.38,1.68,87.62,,650,8.35,2.575997,5.749419,46.38595,7.187514,7.799438,16.939,7.86189,11.4597,0.7862636,15.82,5,0.4763,-13447.43
76,2010,16.38,1.72,87.15,,692,10.88,2.637331,8.37081,44.78159,8.334375,7.964545,16.5107,8.49758,11.0076,0.8049843,15.38,4.25,0.458547,-13182.41
76,2011,11.34,1.56,85.81,,816,11.99,2.391997,5.344519,50.98281,9.811152,8.099272,13.4727,5.24131,11.0845,0.9404582,14.93,6.5,0.716779,-14671.1
76,2012,22.37,1.75,87.81,3.26,851,8.86,2.683331,7.661484,48.36228,9.264436,8.284022,18.475,5.45639,10.6839,1.055001,14.18,8.5,0.404481,-13767.82
76,2013,30.26,1.3,86.23,24.72,830,9.31,1.993331,8.824472,49.91072,9.278408,8.370568,8.6546,6.38611,10.2952,0.7837152,13.88,7.9,0.428777,-13192.33
76,2014,25.95,1.48,87.03,,843,11.06,2.269331,7.09831,45.61533,8.334535,8.583466,21.2898,7.41023,10.4409,0.8922297,13.34,7.75,0.433027,-14050.67
76,2015,49.2,1.26,89.4,10.67,751,6.65,1.931998,11.10309,42.7715,8.275105,8.695829,11.2363,7.99625,10.4283,0.7596009,13,8,0.455781,-13242.23
76,2016,28.94,0.8,87.28,11.82,718,4.91,1.226665,6.536273,44.14707,8.63587,8.713482,1.7653,8.25631,10.3085,0.3158824,12.8,6.75,0.443453,-14703.52
76,2017,52.44,0.73,89,29.52,719,4.95,1.119332,10.82867,41.66661,7.655633,8.948936,23.5454,6.79538,10.7672,0.2882426,12.53,6.25,0.47204,-13471.69
76,2018,35.47,0.63,90.35,17.3,923,3.33,0.965999,6.967334,41.45482,7.659689,9.001431,,6.53299,10.7885,0.2487573,12.2,6,0.43486,-14749.98
76,2019,29.09,0.34,89.93,53.9,805,3.95,0.5213328,5.435453,43.39489,7.946175,8.999837,-0.1594,4.04155,11.228,0.13425,13.21,6.5,0.620823,-14925.23
76,2020,40.67,-0.79,90.98,160.18,861,3.72,-1.211332,7.194919,45.36509,6.898971,9.040784,4.0947,-7.96461,12.6008,-0.3119338,17.6,5.25,0.458315,-14822.87
77,2012,,-1.54,0,,273,8.86,-0.5909757,,,,5.042974,-399.781,5.45639,10.6839,-0.9284011,14.18,8.5,,
77,2013,1.36,-5.41,0,,19,9.31,-2.07609,-16.89441,50.89444,,5.77278,72.9806,6.38611,10.2952,-3.261461,13.88,7.9,1.02984,-23859.06
77,2014,5.19,1.44,0.04,,27,11.06,0.5526007,19.55539,35.22269,65.33566,6.981359,120.858,7.41023,10.4409,0.8681154,13.34,7.75,1.09659,-48519.82
77,2015,7.35,2,0.04,,26,6.65,0.7675009,23.87139,22.01624,79.28613,6.805689,-17.567,7.99625,10.4283,1.205716,13,8,0.96788,-39857.51
77,2016,7.67,1.86,0.05,,23,4.91,0.7137759,29.64824,12.52187,88.64431,6.713199,-9.249,8.25631,10.3085,0.7344264,12.8,6.75,1.02105,-47335.17
77,2017,4.97,2.05,0.06,,20,4.95,0.7866884,21.00592,31.67778,97.46698,6.639483,-7.3716,6.79538,10.7672,0.8094485,12.53,6.25,0.980049,-51379.56
77,2018,2.29,1.19,2.62,,19,3.33,0.4566631,9.803082,22.39054,96.62734,6.661317,2.1834,6.53299,10.7885,0.469875,12.2,6,0.877577,-52861.28
77,2019,0.43,1.35,0,,13,3.95,0.5180631,2.025436,,99.24463,6.648738,-1.2579,4.04155,11.228,0.5330515,13.21,6.5,1.00054,-63769.47
78,2016,227.87,0.18,54.24,-72.78,19,4.91,0.0896147,37.38761,24.10842,19.18797,9.594226,294.549,8.25631,10.3085,0.0710735,12.8,6.75,0.907241,-35838.42
78,2017,-0.72,-0.31,9.98,,113,4.95,-0.1543364,5.70523,2.228194,50.9068,8.607098,-98.7128,6.79538,10.7672,-0.1224044,12.53,6.25,21.4495,-44625.48
78,2018,2.5,-3.59,1.35,51.65,60,3.33,-1.787315,14.40092,,55.20433,8.458814,-14.8284,6.53299,10.7885,-1.417522,12.2,6,80.8177,-1458930
78,2019,35.04,1.96,0.66,-114.74,44,3.95,0.9758045,17.85296,,56.77223,8.46627,0.7456,4.04155,11.228,0.7739118,13.21,6.5,0.786901,-14007.22
78,2020,1.16,-0.7,0,,39,3.72,-0.3485016,3.52798,,54.21534,8.473618,0.7348,-7.96461,12.6008,-0.276397,17.6,5.25,0.592895,-348822.4
79,2005,505.2,2.01,88.5,151.98,14563,3.77,1.974642,15.39601,46.79019,6.153216,10.89802,,7.92343,10.3661,0.9407083,13.69,6,0.345667,-12085.21
79,2006,552.77,1.39,85.17,-54.95,14962,4.25,1.365548,14.91623,56.97105,8.773347,10.98423,8.621,8.06073,9.80247,0.6505396,13.58,6.5,0.287486,-12575.16
79,2007,603.26,1.21,86.56,-199.1,14730,5.8,1.188715,12.64624,59.69799,7.57451,11.21096,22.673,7.66082,9.86212,0.5662971,14.29,7,0.325574,-11881.9
79,2008,627.65,1.02,85.83,-189.5,14804,6.37,1.002057,9.845166,60.15725,6.367763,11.41537,20.441,3.0867,10.5385,0.4773744,15.7,7,0.358824,-11564.12
79,2009,1071.32,0.88,87.37,170.58,14656,8.35,0.8645197,12.55951,60.84454,6.576017,11.63144,21.607,7.86189,11.4597,0.4118524,15.82,5,0.358149,-10936.98
79,2010,1200.04,0.91,87.5,531.59,15358,10.88,0.893992,12.28141,60.74998,5.994245,11.83088,19.944,8.49758,11.0076,0.4258928,15.38,4.25,0.367263,-11169.2
79,2011,960.07,1.03,86.19,934.38,16964,11.99,1.011881,8.606325,59.44354,6.877971,11.99129,16.041,5.24131,11.0845,0.6209436,14.93,6.5,0.47744,-11814.6
79,2012,1240.25,0.67,87.85,1081.59,18371,8.86,0.6582139,8.414368,63.07373,6.726859,12.08692,9.563,5.45639,10.6839,0.4039148,14.18,8.5,0.399257,-11581.95
79,2013,1654.71,0.71,87.64,1582.42,18891,9.31,0.6975102,9.911819,64.25354,6.36558,12.20955,12.263,6.38611,10.2952,0.4280291,13.88,7.9,0.351448,-11344.43
79,2014,1945.27,0.56,87.83,1698.01,19550,11.06,0.5501489,10.77959,63.13131,6.096467,12.30276,9.321,7.41023,10.4409,0.3376004,13.34,7.75,0.335106,-11221.01
79,2015,2121.4,0.23,88.5,1999.81,20200,6.65,0.225954,11.26976,63.01637,5.977674,12.34807,4.531,7.99625,10.4283,0.1386573,13,8,0.321707,-11371.16
79,2016,1766.28,0.07,87.13,3625.74,21469,4.91,0.0687686,9.559861,62.09335,6.231499,12.38743,3.936,8.25631,10.3085,0.0276397,12.8,6.75,0.361353,-12006.41
79,2017,2765.52,-0.46,86.67,6468.43,21552,4.95,-0.4519081,15.63946,62.31844,5.580138,12.4414,5.397,6.79538,10.7672,-0.1816324,12.53,6.25,0.392037,-11097.33
79,2018,2792.36,-2.31,88.86,9337.95,21977,3.33,-2.269364,16.83027,58.44069,5.051237,12.36027,-8.113,6.53299,10.7885,-0.9121103,12.2,6,0.368976,-11266.82
79,2019,2669.08,0.02,85.47,6965.54,21729,3.95,0.0196482,16.76311,58.57102,6.943934,12.51428,15.401,4.04155,11.228,0.0078971,13.21,6.5,0.379608,-12872.82
79,2020,3204.93,-0.83,85.72,5083.79,21024,3.72,-0.8153993,19.35112,58.84235,6.161098,12.5004,-1.388,-7.96461,12.6008,-0.3277279,17.6,5.25,0.333202,-13803.09
80,2005,-0.35,-0.98,8.97,,18,3.77,-0.2999876,-89.74359,16.00453,60.4256,4.816969,,7.92343,10.3661,-0.4586538,13.69,6,14.7012,-836619.6
80,2006,0.67,-1.28,12.79,,16,4.25,-0.3918206,33.83838,6.077066,63.38482,4.769158,-4.7811,8.06073,9.80247,-0.599058,13.58,6.5,2.73134,-41752.39
80,2007,3.92,6.52,10.37,,12,5.8,1.995836,62.02531,0.6209427,71.7377,4.666171,-10.2987,7.66082,9.86212,3.051452,14.29,7,1.24693,-10155.32
80,2008,11.41,8.78,0,,3,6.37,2.687644,126.2168,,97.47678,4.377768,-28.8403,3.0867,10.5385,4.109164,15.7,7,1.0359,-16511.22
80,2009,1.18,0.94,0,,2,8.35,0.2877433,140.4762,,98.04737,4.374247,-0.3521,7.86189,11.4597,0.4399332,15.82,5,0.753447,-20548.88
80,2010,-0.09,0.62,0,,2,10.88,0.1897881,-15.51724,,97.97662,4.376637,0.239,8.49758,11.0076,0.2901687,15.38,4.25,1.23457,-25950.25
80,2011,0.07,1.4,0,,1,11.99,0.4285538,5,,97.6657,4.383401,0.6764,5.24131,11.0845,0.844001,14.93,6.5,1,-15649
80,2012,,0.48,0,,16,8.86,0.1469327,,,97.49844,4.386392,,5.45639,10.6839,0.2893718,14.18,8.5,,
80,2013,0.07,-0.93,0,,21,9.31,-0.2846822,-3.349283,,98.31724,5.382199,99.5807,6.38611,10.2952,-0.5606578,13.88,7.9,1,-24340.25
80,2014,0.23,0.52,0.02,,24,11.06,0.1591771,8.273381,17.85095,74.31129,5.663724,28.1525,7.41023,10.4409,0.3134861,13.34,7.75,0.916824,-415118.6
80,2015,1.62,0.04,1.76,,23,6.65,0.0122444,36.08018,34.40503,85.76233,5.520501,-14.3223,7.99625,10.4283,0.0241143,13,8,0.498743,-215078.3
80,2016,3.42,0.81,3.69,,24,4.91,0.247949,57.09516,58.2674,73.5416,5.676514,15.6013,8.25631,10.3085,0.3198309,12.8,6.75,0.496931,-130418.4
80,2017,1.33,-6.16,2.51,17.78,25,4.95,-1.885637,27.14286,54.22129,71.07999,5.710559,3.4045,6.79538,10.7672,-2.432294,12.53,6.25,0.704223,-195414.8
80,2018,3.21,-0.78,17.08,,22,3.33,-0.2387657,479.1045,35.76664,81.11917,5.578446,-13.2113,6.53299,10.7885,-0.3079853,12.2,6,0.390155,-6104738
80,2019,4.06,-0.35,17.87,,22,3.95,-0.1071384,446.1538,41.57954,80.74088,5.58312,0.4674,4.04155,11.228,-0.1381985,13.21,6.5,0.388659,-2717028
80,2020,6.05,0.26,16.94,,22,3.72,0.0795886,362.2755,36.08216,72.69897,5.688736,10.5616,-7.96461,12.6008,0.1026618,17.6,5.25,0.446598,-782791.1
81,2005,256.14,-0.45,90.16,87.07,9632,3.77,-0.6343609,27.43103,40.22403,2.801714,9.662531,,7.92343,10.3661,-0.2106063,13.69,6,0.386912,-18631.24
81,2006,120.02,0.64,88.88,94.63,9542,4.25,0.9022022,12.81471,47.82571,6.41804,9.854457,19.1926,8.06073,9.80247,0.299529,13.58,6.5,0.525274,-19416.12
81,2007,228.5,1.01,87.96,99.67,9324,5.8,1.423788,15.95336,53.44213,6.40021,9.997116,14.2659,7.66082,9.86212,0.4726942,14.29,7,0.632821,-14789.72
81,2008,317.64,1.49,80.23,65.49,9013,6.37,2.10044,16.07368,59.26907,6.763697,10.3401,34.2984,3.0867,10.5385,0.697341,15.7,7,0.509988,-12869.49
81,2009,407.7,1.24,83.83,62.83,8700,8.35,1.748017,13.78753,59.50942,5.174429,10.63016,29.006,7.86189,11.4597,0.5803375,15.82,5,0.332577,-12247.82
81,2010,411.81,1.05,86.75,91.92,8259,10.88,1.480175,11.35151,57.60025,4.615911,10.94491,31.475,8.49758,11.0076,0.4914148,15.38,4.25,0.358023,-11888.25
81,2011,437.09,0.9,87.12,159.96,8107,11.99,1.268722,9.966572,62.19951,5.548318,11.13532,19.041,5.24131,11.0845,0.5425721,14.93,6.5,0.39367,-12748.19
81,2012,417.46,0.65,86.58,61.11,8041,8.86,0.9162991,7.281144,63.30325,5.828043,11.19692,6.16,5.45639,10.6839,0.3918576,14.18,8.5,0.406434,-12804.12
81,2013,394.22,0.44,87.78,255.55,8533,9.31,0.6202641,5.938881,63.90672,5.72095,11.29574,9.882,6.38611,10.2952,0.2652574,13.88,7.9,0.379443,-12261.79
81,2014,427.28,0.35,89.65,521.33,8870,11.06,0.4933918,5.973713,60.56458,5.302439,11.45645,16.071,7.41023,10.4409,0.2110002,13.34,7.75,0.325782,-12459.09
81,2015,428.75,0.13,88.71,438.33,9180,6.65,0.1832598,5.579195,65.33807,5.724793,11.4902,3.375,7.99625,10.4283,0.0783715,13,8,0.320097,-12520.48
81,2016,478.49,0.34,88.95,838.98,9403,4.91,0.479295,6.104395,62.30765,5.819982,11.53841,4.821,8.25631,10.3085,0.13425,12.8,6.75,0.3315,-12481.23
81,2017,578.1,0.2,88.51,1106.67,9400,4.95,0.2819382,7.967836,60.36057,6.355807,11.47878,-5.963,6.79538,10.7672,0.0789706,12.53,6.25,0.345173,-12751.39
81,2018,581.2,-0.69,89.42,1751.23,9320,3.33,-0.9726868,8.474441,58.51784,5.43489,11.64184,16.306,6.53299,10.7885,-0.2724485,12.2,6,0.355586,-13503.68
81,2019,828.28,-0.47,90.43,2098.55,8973,3.95,-0.6625547,10.79076,63.47424,5.231504,11.59894,-4.29,4.04155,11.228,-0.1855809,13.21,6.5,0.374941,-12548.04
81,2020,897.4,-0.91,89.22,2539.09,8891,3.72,-1.282819,12.87721,58.1191,5.568346,11.51795,-8.099,-7.96461,12.6008,-0.3593162,17.6,5.25,0.393114,-13111.74
82,2005,1675.68,1.17,81.72,168,58329,3.77,1.394704,24.43548,47.85499,6.464842,11.74595,,7.92343,10.3661,0.5475765,13.69,6,0.374641,-15815.05
82,2006,1273.5,1.09,82.39,61.58,58047,4.25,1.299339,16.25503,51.37241,6.454553,11.88633,14.038,8.06073,9.80247,0.5101354,13.58,6.5,0.546593,-15228.5
82,2007,1730.4,1.03,86.11,599.82,57316,5.8,1.227816,17.94963,59.47238,6.424886,11.99796,11.163,7.66082,9.86212,0.4820545,14.29,7,0.385835,-13905.96
82,2008,1997.56,1.15,83.64,377.09,56025,6.37,1.370862,15.68301,60.0449,6.189492,12.20116,20.32,3.0867,10.5385,0.5382162,15.7,7,0.380889,-12788.02
82,2009,3064.69,1.39,84.95,821.14,54780,8.35,1.656955,17.03959,62.65343,5.934599,12.41681,21.565,7.86189,11.4597,0.6505396,15.82,5,0.314352,-11599
82,2010,3610.13,1.44,84.05,994.28,57103,10.88,1.716558,17.80994,62.90647,5.9747,12.60025,18.344,8.49758,11.0076,0.6739404,15.38,4.25,0.322604,-11484.9
82,2011,3612.58,1.34,82.71,2003.74,53114,11.99,1.597353,14.90656,63.99432,5.685204,12.84351,24.326,5.24131,11.0845,0.8078296,14.93,6.5,0.398564,-12620.93
82,2012,4202.6,1.19,82.84,2403.1,62127,8.86,1.418545,12.47952,64.11604,6.070686,13.03504,19.153,5.45639,10.6839,0.7174009,14.18,8.5,0.390775,-11886.87
82,2013,4223.43,1,81.75,3336.39,58898,9.31,1.192054,11.13063,64.47382,6.822645,13.07935,4.431,6.38611,10.2952,0.6028579,13.88,7.9,0.377063,-12308.39
82,2014,4576.71,0.64,82.01,4517.09,60923,11.06,0.7629148,11.89939,63.45503,6.521442,13.21844,,7.41023,10.4409,0.385829,13.34,7.75,0.384765,-12769.83
82,2015,5890.73,0.53,83.1,7979.19,68290,6.65,0.6317888,14.12152,63.07197,6.477265,13.31023,9.179,7.99625,10.4283,0.3195147,13,8,0.330264,-12525.92
82,2016,6000.05,-0.61,82.87,18469.2,65991,4.91,-0.7271532,13.80847,61.7818,5.740289,13.41113,10.09,8.25631,10.3085,-0.2408603,12.8,6.75,0.337019,-12101.66
82,2017,8951.37,0.19,86.31,12703.7,68986,4.95,0.2264903,19.10727,58.2362,5.844186,13.48747,7.634,6.79538,10.7672,0.0750221,12.53,6.25,0.295943,-10547.64
82,2018,8880.87,-1.6,83.86,24452.7,69360,3.33,-1.907287,20.47814,56.63589,5.363371,13.54872,6.125,6.53299,10.7885,-0.6317647,12.2,6,0.29346,-12666.66
82,2019,7377.41,0.02,87.24,24434.6,65116,3.95,0.0238411,15.64695,59.13279,5.77936,13.56055,1.183,4.04155,11.228,0.0078971,13.21,6.5,0.331387,-12086.78
82,2020,9274.13,0.04,84.73,14464.1,63128,3.72,0.0476822,18.1487,56.80114,7.506927,13.62998,6.943,-7.96461,12.6008,0.0157941,17.6,5.25,0.344928,-11412.72
83,2018,0.16,-0.69,1.67,,23,3.33,-1.825082,-7.407407,26.76102,,5.818033,-781.195,6.53299,10.7885,-0.2724485,12.2,6,0.53125,-612215.1
83,2019,0.26,0.03,27.11,,24,3.95,0.0793514,3.504043,53.63574,61.43678,6.241542,42.3509,4.04155,11.228,0.0118456,13.21,6.5,0.739645,-150141.4
83,2020,4.64,-0.13,63.33,,24,3.72,-0.343856,20.55826,63.26419,28.38211,7.032969,79.1427,-7.96461,12.6008,-0.0513309,17.6,5.25,0.97868,-39365.36
84,2005,5,-1.17,90.11,3.48,545,3.77,-1.663058,10.35411,48.7181,5.196597,6.768263,-26.4706,7.92343,10.3661,-0.5475765,13.69,6,0.369428,-18526.58
84,2006,6.37,0.07,89.35,5.21,544,4.25,0.0994992,11.97368,50.16557,5.538521,6.885939,11.7676,8.06073,9.80247,0.032761,13.58,6.5,0.327573,-17574.31
84,2007,4.64,0.31,76.43,1.43,553,5.8,0.4406393,9.506248,46.26776,17.37614,7.044582,15.8643,7.66082,9.86212,0.1450844,14.29,7,0.449131,-24531.85
84,2008,8.73,1.31,74.67,3.76,544,6.37,1.862056,10.12057,39.72454,21.90448,7.296163,25.1581,3.0867,10.5385,0.6130984,15.7,7,0.362772,-15568.87
84,2009,15.66,1.96,76.57,-2.9,566,8.35,2.785978,13.01962,46.93225,19.99121,7.442463,14.63,7.86189,11.4597,0.9173077,15.82,5,0.341231,-13307.22
84,2010,13.22,1.05,75.99,4.55,707,10.88,1.492488,11.1392,56.11602,16.92341,7.642884,20.0421,8.49758,11.0076,0.4914148,15.38,4.25,0.462497,-14879.97
84,2011,18.58,0.53,63.23,-1.72,907,11.99,0.753351,16.40039,58.98925,33.59394,8.080141,,5.24131,11.0845,0.3195147,14.93,6.5,0.63073,-28155.7
84,2012,67.13,1.38,65.78,10.07,1328,8.86,1.961556,17.07621,57.35018,15.86589,8.882576,80.2435,5.45639,10.6839,0.8319439,14.18,8.5,0.634828,-14286.63
84,2013,126.44,1.06,64.34,12.14,1859,9.31,1.506702,16.24232,49.1864,12.39455,9.469882,58.7306,6.38611,10.2952,0.6390293,13.88,7.9,0.391124,-13021.95
84,2014,260.97,0.67,63.74,30.11,2798,11.06,0.9523495,21.95461,54.04428,10.35964,9.809074,33.9192,7.41023,10.4409,0.4039148,13.34,7.75,0.40704,-13410.43
84,2015,403.41,1.02,63.09,37.44,3465,6.65,1.449845,22.96225,53.31122,8.228951,10.20746,39.8386,7.99625,10.4283,0.614915,13,8,0.468281,-12885.17
84,2016,490.54,0.99,62.18,81.59,3871,4.91,1.407203,19.87996,54.20963,7.633163,10.57544,36.798,8.25631,10.3085,0.3909044,12.8,6.75,0.533354,-12763.61
84,2017,755.46,1.08,71.06,162.18,4902,4.95,1.535131,22.13977,60.50165,8.907243,10.79292,21.748,6.79538,10.7672,0.4264412,12.53,6.25,0.475233,-12330.78
84,2018,1068.19,1.22,70.98,243.48,5300,3.33,1.734129,26.23031,65.10484,10.80661,11.03248,23.956,6.53299,10.7885,0.4817206,12.2,6,0.502603,-12938.68
84,2019,1442.37,1.3,72.67,492.09,5843,3.95,1.847842,25.30003,67.58218,9.392024,11.29426,26.178,4.04155,11.228,0.5133088,13.21,6.5,0.669429,-12853.37
84,2020,1910.25,0.6,64.97,1916.53,7221,3.72,0.8528503,25.01516,65.20623,11.89393,11.39614,10.188,-7.96461,12.6008,0.2369118,17.6,5.25,0.651064,-13056.5
85,2005,435.32,1.27,45.64,4.17,,3.77,1.868768,56.10661,63.89264,8.748785,9.641816,-175.432,7.92343,10.3661,0.5943779,13.69,6,0.677165,-16824.21
85,2006,612.48,1.03,50.4,0.03,,4.25,1.515615,49.35057,64.03239,6.748431,10.06646,42.4644,8.06073,9.80247,0.4820545,13.58,6.5,0.641456,-14728.86
85,2007,861.78,1.37,56.1,43.22,,5.8,2.015915,41.49737,64.47627,6.921621,10.2583,19.184,7.66082,9.86212,0.6411793,14.29,7,0.5715,-12792.44
85,2008,643.82,0.78,51.65,39.81,,6.37,1.147747,27.10833,55.6609,6.462526,10.50827,24.997,3.0867,10.5385,0.365051,15.7,7,1.04246,-17099.57
